Mvir[M_sun/h] sigma(M,0) D(z) D(z_f,peak) c_vir
8.023000e+12 1.531678 1.000000 0.630742 8.763932
8.017000e+12 1.531875 1.000000 0.630721 8.764622
7.990000e+12 1.532767 1.000000 0.630624 8.767743
7.976000e+12 1.533231 1.000000 0.630574 8.769366
7.976000e+12 1.533231 1.000000 0.630574 8.769366
7.945000e+12 1.534261 1.000000 0.630463 8.772970
7.943000e+12 1.534328 1.000000 0.630455 8.773204
7.908000e+12 1.535496 1.000000 0.630329 8.777289
7.889000e+12 1.536133 1.000000 0.630260 8.779517
7.833000e+12 1.538019 1.000000 0.630057 8.786111
7.819000e+12 1.538493 1.000000 0.630005 8.787767
7.794000e+12 1.539342 1.000000 0.629914 8.790735
7.784000e+12 1.539682 1.000000 0.629877 8.791923
7.746000e+12 1.540979 1.000000 0.629737 8.796455
7.697000e+12 1.542662 1.000000 0.629556 8.802335
7.678000e+12 1.543318 1.000000 0.629486 8.804626
7.643000e+12 1.544530 1.000000 0.629355 8.808859
7.641000e+12 1.544600 1.000000 0.629348 8.809103
7.624000e+12 1.545191 1.000000 0.629284 8.811166
7.622000e+12 1.545261 1.000000 0.629277 8.811411
7.579000e+12 1.546763 1.000000 0.629115 8.816654
7.577000e+12 1.546833 1.000000 0.629108 8.816899
7.569000e+12 1.547114 1.000000 0.629078 8.817879
7.554000e+12 1.547641 1.000000 0.629021 8.819719
7.531000e+12 1.548451 1.000000 0.628934 8.822546
7.465000e+12 1.550792 1.000000 0.628683 8.830713
7.451000e+12 1.551291 1.000000 0.628630 8.832453
7.438000e+12 1.551755 1.000000 0.628580 8.834072
7.416000e+12 1.552544 1.000000 0.628496 8.836823
7.403000e+12 1.553011 1.000000 0.628446 8.838452
7.391000e+12 1.553442 1.000000 0.628399 8.839954
7.368000e+12 1.554272 1.000000 0.628311 8.842848
7.356000e+12 1.554706 1.000000 0.628264 8.844361
7.337000e+12 1.555395 1.000000 0.628191 8.846763
7.337000e+12 1.555395 1.000000 0.628191 8.846763
7.329000e+12 1.555686 1.000000 0.628160 8.847777
7.302000e+12 1.556669 1.000000 0.628055 8.851202
7.285000e+12 1.557290 1.000000 0.627988 8.853366
7.281000e+12 1.557437 1.000000 0.627973 8.853879
7.271000e+12 1.557803 1.000000 0.627934 8.855154
7.263000e+12 1.558097 1.000000 0.627902 8.856178
7.165000e+12 1.561720 1.000000 0.627516 8.868796
7.143000e+12 1.562541 1.000000 0.627429 8.871654
7.134000e+12 1.562878 1.000000 0.627393 8.872827
7.106000e+12 1.563928 1.000000 0.627281 8.876482
7.075000e+12 1.565096 1.000000 0.627157 8.880547
7.056000e+12 1.565815 1.000000 0.627081 8.883049
7.033000e+12 1.566688 1.000000 0.626988 8.886086
7.019000e+12 1.567220 1.000000 0.626932 8.887937
7.002000e+12 1.567869 1.000000 0.626863 8.890194
6.992000e+12 1.568251 1.000000 0.626822 8.891522
6.990000e+12 1.568328 1.000000 0.626814 8.891790
6.946000e+12 1.570017 1.000000 0.626635 8.897663
6.915000e+12 1.571214 1.000000 0.626508 8.901825
6.915000e+12 1.571214 1.000000 0.626508 8.901825
6.886000e+12 1.572340 1.000000 0.626389 8.905739
6.882000e+12 1.572495 1.000000 0.626373 8.906277
6.868000e+12 1.573041 1.000000 0.626315 8.908175
6.864000e+12 1.573197 1.000000 0.626298 8.908717
6.851000e+12 1.573705 1.000000 0.626245 8.910482
6.849000e+12 1.573783 1.000000 0.626236 8.910753
6.818000e+12 1.574999 1.000000 0.626108 8.914978
6.795000e+12 1.575904 1.000000 0.626012 8.918121
6.768000e+12 1.576972 1.000000 0.625900 8.921831
6.740000e+12 1.578084 1.000000 0.625782 8.925692
6.723000e+12 1.578762 1.000000 0.625711 8.928046
6.717000e+12 1.579002 1.000000 0.625686 8.928879
6.673000e+12 1.580766 1.000000 0.625500 8.935002
6.661000e+12 1.581249 1.000000 0.625449 8.936678
6.632000e+12 1.582422 1.000000 0.625325 8.940748
6.626000e+12 1.582665 1.000000 0.625300 8.941591
6.609000e+12 1.583355 1.000000 0.625227 8.943985
6.605000e+12 1.583518 1.000000 0.625210 8.944551
6.580000e+12 1.584537 1.000000 0.625103 8.948085
6.580000e+12 1.584537 1.000000 0.625103 8.948085
6.545000e+12 1.585972 1.000000 0.624952 8.953061
6.529000e+12 1.586630 1.000000 0.624883 8.955343
6.514000e+12 1.587249 1.000000 0.624818 8.957489
6.485000e+12 1.588450 1.000000 0.624692 8.961652
6.477000e+12 1.588782 1.000000 0.624658 8.962803
6.463000e+12 1.589364 1.000000 0.624597 8.964820
6.461000e+12 1.589448 1.000000 0.624588 8.965111
6.394000e+12 1.592256 1.000000 0.624294 8.974839
6.363000e+12 1.593566 1.000000 0.624157 8.979377
6.343000e+12 1.594415 1.000000 0.624068 8.982316
6.338000e+12 1.594627 1.000000 0.624046 8.983050
6.322000e+12 1.595309 1.000000 0.623975 8.985412
6.320000e+12 1.595395 1.000000 0.623966 8.985709
6.287000e+12 1.596807 1.000000 0.623818 8.990597
6.272000e+12 1.597452 1.000000 0.623751 8.992829
6.268000e+12 1.597624 1.000000 0.623733 8.993425
6.258000e+12 1.598055 1.000000 0.623688 8.994916
6.250000e+12 1.598401 1.000000 0.623652 8.996113
6.225000e+12 1.599483 1.000000 0.623539 8.999857
6.214000e+12 1.599961 1.000000 0.623489 9.001511
6.188000e+12 1.601094 1.000000 0.623371 9.005430
6.163000e+12 1.602188 1.000000 0.623258 9.009213
6.115000e+12 1.604303 1.000000 0.623038 9.016526
6.113000e+12 1.604391 1.000000 0.623029 9.016830
6.103000e+12 1.604834 1.000000 0.622983 9.018361
6.090000e+12 1.605411 1.000000 0.622923 9.020355
6.084000e+12 1.605678 1.000000 0.622895 9.021278
6.080000e+12 1.605856 1.000000 0.622876 9.021893
6.078000e+12 1.605945 1.000000 0.622867 9.022201
6.053000e+12 1.607061 1.000000 0.622751 9.026057
6.051000e+12 1.607150 1.000000 0.622742 9.026365
6.033000e+12 1.607957 1.000000 0.622658 9.029153
5.950000e+12 1.611711 1.000000 0.622270 9.042117
5.937000e+12 1.612304 1.000000 0.622208 9.044165
5.917000e+12 1.613219 1.000000 0.622114 9.047323
5.888000e+12 1.614552 1.000000 0.621976 9.051923
5.882000e+12 1.614829 1.000000 0.621947 9.052879
5.871000e+12 1.615337 1.000000 0.621895 9.054632
5.844000e+12 1.616589 1.000000 0.621766 9.058952
5.828000e+12 1.617333 1.000000 0.621689 9.061518
5.818000e+12 1.617799 1.000000 0.621641 9.063125
5.816000e+12 1.617893 1.000000 0.621631 9.063449
5.813000e+12 1.618033 1.000000 0.621617 9.063932
5.795000e+12 1.618876 1.000000 0.621530 9.066839
5.791000e+12 1.619063 1.000000 0.621510 9.067484
5.784000e+12 1.619392 1.000000 0.621477 9.068619
5.774000e+12 1.619862 1.000000 0.621428 9.070239
5.739000e+12 1.621515 1.000000 0.621258 9.075937
5.727000e+12 1.622085 1.000000 0.621199 9.077902
5.727000e+12 1.622085 1.000000 0.621199 9.077902
5.693000e+12 1.623705 1.000000 0.621033 9.083485
5.687000e+12 1.623992 1.000000 0.621003 9.084473
5.685000e+12 1.624087 1.000000 0.620993 9.084801
5.673000e+12 1.624663 1.000000 0.620934 9.086785
5.667000e+12 1.624951 1.000000 0.620905 9.087777
5.658000e+12 1.625383 1.000000 0.620860 9.089265
5.648000e+12 1.625865 1.000000 0.620811 9.090926
5.642000e+12 1.626154 1.000000 0.620781 9.091921
5.598000e+12 1.628287 1.000000 0.620562 9.099266
5.594000e+12 1.628482 1.000000 0.620542 9.099937
5.576000e+12 1.629361 1.000000 0.620452 9.102963
5.574000e+12 1.629458 1.000000 0.620442 9.103297
5.559000e+12 1.630193 1.000000 0.620367 9.105827
5.555000e+12 1.630389 1.000000 0.620347 9.106502
5.534000e+12 1.631422 1.000000 0.620241 9.110056
5.534000e+12 1.631422 1.000000 0.620241 9.110056
5.532000e+12 1.631521 1.000000 0.620231 9.110397
5.512000e+12 1.632509 1.000000 0.620130 9.113797
5.497000e+12 1.633253 1.000000 0.620054 9.116356
5.460000e+12 1.635097 1.000000 0.619865 9.122698
5.452000e+12 1.635497 1.000000 0.619825 9.124074
5.449000e+12 1.635647 1.000000 0.619809 9.124590
5.445000e+12 1.635848 1.000000 0.619789 9.125281
5.443000e+12 1.635948 1.000000 0.619778 9.125625
5.417000e+12 1.637257 1.000000 0.619645 9.130125
5.412000e+12 1.637509 1.000000 0.619619 9.130991
5.412000e+12 1.637509 1.000000 0.619619 9.130991
5.408000e+12 1.637711 1.000000 0.619599 9.131686
5.392000e+12 1.638521 1.000000 0.619516 9.134470
5.388000e+12 1.638724 1.000000 0.619495 9.135168
5.352000e+12 1.640557 1.000000 0.619309 9.141466
5.350000e+12 1.640659 1.000000 0.619298 9.141817
5.346000e+12 1.640864 1.000000 0.619277 9.142521
5.338000e+12 1.641273 1.000000 0.619236 9.143926
5.330000e+12 1.641684 1.000000 0.619194 9.145338
5.305000e+12 1.642971 1.000000 0.619063 9.149759
5.301000e+12 1.643177 1.000000 0.619042 9.150466
5.288000e+12 1.643849 1.000000 0.618974 9.152774
5.276000e+12 1.644471 1.000000 0.618910 9.154910
5.261000e+12 1.645251 1.000000 0.618831 9.157588
5.226000e+12 1.647080 1.000000 0.618645 9.163866
5.214000e+12 1.647710 1.000000 0.618582 9.166028
5.208000e+12 1.648026 1.000000 0.618549 9.167112
5.204000e+12 1.648236 1.000000 0.618528 9.167833
5.199000e+12 1.648500 1.000000 0.618501 9.168739
5.189000e+12 1.649028 1.000000 0.618448 9.170550
5.175000e+12 1.649769 1.000000 0.618373 9.173093
5.173000e+12 1.649875 1.000000 0.618362 9.173456
5.158000e+12 1.650671 1.000000 0.618281 9.176187
5.152000e+12 1.650991 1.000000 0.618249 9.177284
5.150000e+12 1.651097 1.000000 0.618238 9.177648
5.150000e+12 1.651097 1.000000 0.618238 9.177648
5.148000e+12 1.651204 1.000000 0.618227 9.178015
5.144000e+12 1.651417 1.000000 0.618206 9.178745
5.127000e+12 1.652326 1.000000 0.618114 9.181862
5.113000e+12 1.653076 1.000000 0.618038 9.184434
5.090000e+12 1.654314 1.000000 0.617913 9.188678
5.081000e+12 1.654801 1.000000 0.617864 9.190348
5.073000e+12 1.655233 1.000000 0.617820 9.191828
5.071000e+12 1.655342 1.000000 0.617809 9.192202
5.055000e+12 1.656210 1.000000 0.617721 9.195177
5.036000e+12 1.657245 1.000000 0.617617 9.198723
5.034000e+12 1.657354 1.000000 0.617606 9.199096
5.030000e+12 1.657573 1.000000 0.617584 9.199847
5.022000e+12 1.658011 1.000000 0.617540 9.201347
5.015000e+12 1.658394 1.000000 0.617501 9.202659
5.011000e+12 1.658614 1.000000 0.617479 9.203413
5.005000e+12 1.658943 1.000000 0.617446 9.204540
4.976000e+12 1.660542 1.000000 0.617284 9.210016
4.974000e+12 1.660652 1.000000 0.617273 9.210393
4.964000e+12 1.661206 1.000000 0.617218 9.212290
4.958000e+12 1.661539 1.000000 0.617184 9.213430
4.955000e+12 1.661706 1.000000 0.617167 9.214002
4.947000e+12 1.662150 1.000000 0.617122 9.215522
4.939000e+12 1.662596 1.000000 0.617078 9.217048
4.922000e+12 1.663546 1.000000 0.616982 9.220300
4.918000e+12 1.663769 1.000000 0.616960 9.221063
4.914000e+12 1.663994 1.000000 0.616937 9.221833
4.914000e+12 1.663994 1.000000 0.616937 9.221833
4.912000e+12 1.664106 1.000000 0.616926 9.222217
4.906000e+12 1.664442 1.000000 0.616892 9.223367
4.902000e+12 1.664667 1.000000 0.616869 9.224136
4.893000e+12 1.665173 1.000000 0.616818 9.225868
4.873000e+12 1.666302 1.000000 0.616705 9.229731
4.869000e+12 1.666529 1.000000 0.616682 9.230507
4.864000e+12 1.666812 1.000000 0.616654 9.231475
4.858000e+12 1.667152 1.000000 0.616620 9.232638
4.846000e+12 1.667834 1.000000 0.616551 9.234971
4.846000e+12 1.667834 1.000000 0.616551 9.234971
4.846000e+12 1.667834 1.000000 0.616551 9.234971
4.846000e+12 1.667834 1.000000 0.616551 9.234971
4.815000e+12 1.669604 1.000000 0.616374 9.241024
4.815000e+12 1.669604 1.000000 0.616374 9.241024
4.805000e+12 1.670178 1.000000 0.616316 9.242986
4.798000e+12 1.670580 1.000000 0.616276 9.244361
4.778000e+12 1.671733 1.000000 0.616160 9.248302
4.776000e+12 1.671849 1.000000 0.616149 9.248698
4.776000e+12 1.671849 1.000000 0.616149 9.248698
4.771000e+12 1.672138 1.000000 0.616120 9.249686
4.759000e+12 1.672833 1.000000 0.616050 9.252061
4.749000e+12 1.673414 1.000000 0.615992 9.254046
4.734000e+12 1.674288 1.000000 0.615905 9.257033
4.726000e+12 1.674756 1.000000 0.615858 9.258632
4.726000e+12 1.674756 1.000000 0.615858 9.258632
4.705000e+12 1.675986 1.000000 0.615735 9.262833
4.695000e+12 1.676575 1.000000 0.615676 9.264845
4.678000e+12 1.677578 1.000000 0.615576 9.268270
4.676000e+12 1.677696 1.000000 0.615564 9.268673
4.654000e+12 1.679001 1.000000 0.615434 9.273128
4.647000e+12 1.679417 1.000000 0.615393 9.274548
4.627000e+12 1.680611 1.000000 0.615274 9.278624
4.608000e+12 1.681750 1.000000 0.615160 9.282510
4.585000e+12 1.683136 1.000000 0.615022 9.287239
4.565000e+12 1.684347 1.000000 0.614902 9.291370
4.563000e+12 1.684468 1.000000 0.614890 9.291783
4.559000e+12 1.684711 1.000000 0.614866 9.292612
4.544000e+12 1.685625 1.000000 0.614775 9.295729
4.540000e+12 1.685869 1.000000 0.614750 9.296561
4.534000e+12 1.686235 1.000000 0.614714 9.297809
4.528000e+12 1.686603 1.000000 0.614678 9.299063
4.521000e+12 1.687032 1.000000 0.614635 9.300526
4.521000e+12 1.687032 1.000000 0.614635 9.300526
4.482000e+12 1.689435 1.000000 0.614396 9.308717
4.459000e+12 1.690863 1.000000 0.614255 9.313582
4.445000e+12 1.691736 1.000000 0.614168 9.316556
4.418000e+12 1.693428 1.000000 0.614001 9.322320
4.412000e+12 1.693806 1.000000 0.613963 9.323607
4.410000e+12 1.693932 1.000000 0.613951 9.324036
4.405000e+12 1.694247 1.000000 0.613920 9.325109
4.379000e+12 1.695893 1.000000 0.613757 9.330713
4.368000e+12 1.696592 1.000000 0.613688 9.333092
4.364000e+12 1.696847 1.000000 0.613663 9.333960
4.352000e+12 1.697613 1.000000 0.613587 9.336567
4.339000e+12 1.698445 1.000000 0.613505 9.339398
4.333000e+12 1.698830 1.000000 0.613467 9.340708
4.306000e+12 1.700570 1.000000 0.613295 9.346628
4.298000e+12 1.701087 1.000000 0.613244 9.348386
4.281000e+12 1.702191 1.000000 0.613136 9.352141
4.277000e+12 1.702452 1.000000 0.613110 9.353028
4.275000e+12 1.702582 1.000000 0.613097 9.353470
4.271000e+12 1.702843 1.000000 0.613071 9.354358
4.257000e+12 1.703758 1.000000 0.612981 9.357469
4.234000e+12 1.705268 1.000000 0.612833 9.362602
4.232000e+12 1.705399 1.000000 0.612820 9.363047
4.230000e+12 1.705531 1.000000 0.612807 9.363496
4.226000e+12 1.705795 1.000000 0.612781 9.364393
4.222000e+12 1.706059 1.000000 0.612755 9.365290
4.213000e+12 1.706654 1.000000 0.612696 9.367312
4.199000e+12 1.707582 1.000000 0.612605 9.370465
4.193000e+12 1.707981 1.000000 0.612566 9.371821
4.193000e+12 1.707981 1.000000 0.612566 9.371821
4.188000e+12 1.708314 1.000000 0.612533 9.372952
4.188000e+12 1.708314 1.000000 0.612533 9.372952
4.174000e+12 1.709248 1.000000 0.612442 9.376125
4.164000e+12 1.709918 1.000000 0.612376 9.378400
4.159000e+12 1.710253 1.000000 0.612343 9.379538
4.153000e+12 1.710656 1.000000 0.612304 9.380907
4.149000e+12 1.710925 1.000000 0.612277 9.381820
4.131000e+12 1.712140 1.000000 0.612158 9.385946
4.129000e+12 1.712275 1.000000 0.612145 9.386404
4.126000e+12 1.712478 1.000000 0.612125 9.387093
4.124000e+12 1.712613 1.000000 0.612112 9.387551
4.118000e+12 1.713020 1.000000 0.612072 9.388933
4.114000e+12 1.713292 1.000000 0.612045 9.389856
4.108000e+12 1.713700 1.000000 0.612005 9.391241
4.079000e+12 1.715680 1.000000 0.611811 9.397960
4.069000e+12 1.716366 1.000000 0.611744 9.400288
4.060000e+12 1.716986 1.000000 0.611684 9.402391
4.050000e+12 1.717675 1.000000 0.611616 9.404728
4.048000e+12 1.717814 1.000000 0.611603 9.405200
4.040000e+12 1.718367 1.000000 0.611549 9.407075
4.037000e+12 1.718575 1.000000 0.611528 9.407781
4.033000e+12 1.718852 1.000000 0.611501 9.408720
4.025000e+12 1.719408 1.000000 0.611447 9.410605
4.015000e+12 1.720104 1.000000 0.611379 9.412965
4.007000e+12 1.720663 1.000000 0.611325 9.414860
3.994000e+12 1.721573 1.000000 0.611236 9.417945
3.988000e+12 1.721994 1.000000 0.611195 9.419372
3.986000e+12 1.722134 1.000000 0.611181 9.419847
3.984000e+12 1.722275 1.000000 0.611167 9.420325
3.976000e+12 1.722838 1.000000 0.611113 9.422233
3.969000e+12 1.723332 1.000000 0.611064 9.423907
3.957000e+12 1.724180 1.000000 0.610982 9.426780
3.953000e+12 1.724464 1.000000 0.610954 9.427742
3.951000e+12 1.724606 1.000000 0.610940 9.428224
3.940000e+12 1.725387 1.000000 0.610864 9.430869
3.932000e+12 1.725957 1.000000 0.610809 9.432800
3.924000e+12 1.726528 1.000000 0.610753 9.434734
3.905000e+12 1.727890 1.000000 0.610621 9.439347
3.897000e+12 1.728465 1.000000 0.610565 9.441294
3.885000e+12 1.729331 1.000000 0.610481 9.444225
3.880000e+12 1.729692 1.000000 0.610446 9.445447
3.872000e+12 1.730272 1.000000 0.610390 9.447411
3.872000e+12 1.730272 1.000000 0.610390 9.447411
3.866000e+12 1.730707 1.000000 0.610347 9.448883
3.856000e+12 1.731434 1.000000 0.610277 9.451343
3.827000e+12 1.733555 1.000000 0.610071 9.458520
3.814000e+12 1.734512 1.000000 0.609978 9.461757
3.808000e+12 1.734954 1.000000 0.609936 9.463252
3.802000e+12 1.735398 1.000000 0.609893 9.464754
3.792000e+12 1.736138 1.000000 0.609821 9.467256
3.787000e+12 1.736509 1.000000 0.609785 9.468511
3.769000e+12 1.737849 1.000000 0.609656 9.473041
3.767000e+12 1.737999 1.000000 0.609641 9.473548
3.765000e+12 1.738148 1.000000 0.609627 9.474052
3.765000e+12 1.738148 1.000000 0.609627 9.474052
3.754000e+12 1.738972 1.000000 0.609547 9.476837
3.742000e+12 1.739873 1.000000 0.609460 9.479882
3.734000e+12 1.740475 1.000000 0.609402 9.481916
3.725000e+12 1.741155 1.000000 0.609336 9.484214
3.717000e+12 1.741760 1.000000 0.609278 9.486258
3.713000e+12 1.742064 1.000000 0.609248 9.487285
3.705000e+12 1.742671 1.000000 0.609190 9.489335
3.701000e+12 1.742976 1.000000 0.609160 9.490366
3.696000e+12 1.743357 1.000000 0.609124 9.491653
3.690000e+12 1.743814 1.000000 0.609080 9.493196
3.690000e+12 1.743814 1.000000 0.609080 9.493196
3.686000e+12 1.744120 1.000000 0.609050 9.494229
3.686000e+12 1.744120 1.000000 0.609050 9.494229
3.686000e+12 1.744120 1.000000 0.609050 9.494229
3.684000e+12 1.744273 1.000000 0.609035 9.494746
3.680000e+12 1.744579 1.000000 0.609006 9.495779
3.678000e+12 1.744733 1.000000 0.608991 9.496299
3.667000e+12 1.745577 1.000000 0.608910 9.499149
3.665000e+12 1.745731 1.000000 0.608895 9.499669
3.663000e+12 1.745885 1.000000 0.608880 9.500189
3.647000e+12 1.747119 1.000000 0.608761 9.504355
3.647000e+12 1.747119 1.000000 0.608761 9.504355
3.645000e+12 1.747274 1.000000 0.608746 9.504878
3.637000e+12 1.747894 1.000000 0.608687 9.506970
3.630000e+12 1.748438 1.000000 0.608634 9.508806
3.612000e+12 1.749841 1.000000 0.608500 9.513540
3.606000e+12 1.750310 1.000000 0.608455 9.515122
3.601000e+12 1.750702 1.000000 0.608417 9.516445
3.591000e+12 1.751487 1.000000 0.608341 9.519093
3.587000e+12 1.751802 1.000000 0.608311 9.520155
3.583000e+12 1.752117 1.000000 0.608281 9.521217
3.577000e+12 1.752590 1.000000 0.608236 9.522813
3.570000e+12 1.753144 1.000000 0.608182 9.524681
3.566000e+12 1.753461 1.000000 0.608152 9.525750
3.564000e+12 1.753619 1.000000 0.608137 9.526282
3.545000e+12 1.755130 1.000000 0.607992 9.531376
3.545000e+12 1.755130 1.000000 0.607992 9.531376
3.543000e+12 1.755290 1.000000 0.607977 9.531916
3.539000e+12 1.755609 1.000000 0.607946 9.532991
3.539000e+12 1.755609 1.000000 0.607946 9.532991
3.533000e+12 1.756089 1.000000 0.607900 9.534609
3.533000e+12 1.756089 1.000000 0.607900 9.534609
3.533000e+12 1.756089 1.000000 0.607900 9.534609
3.531000e+12 1.756249 1.000000 0.607885 9.535148
3.529000e+12 1.756409 1.000000 0.607869 9.535687
3.512000e+12 1.757775 1.000000 0.607739 9.540290
3.484000e+12 1.760040 1.000000 0.607522 9.547921
3.467000e+12 1.761425 1.000000 0.607390 9.552585
3.465000e+12 1.761589 1.000000 0.607374 9.553137
3.455000e+12 1.762407 1.000000 0.607296 9.555891
3.450000e+12 1.762817 1.000000 0.607257 9.557272
3.444000e+12 1.763311 1.000000 0.607210 9.558935
3.444000e+12 1.763311 1.000000 0.607210 9.558935
3.442000e+12 1.763475 1.000000 0.607194 9.559487
3.434000e+12 1.764135 1.000000 0.607131 9.561708
3.432000e+12 1.764300 1.000000 0.607115 9.562264
3.423000e+12 1.765044 1.000000 0.607044 9.564768
3.419000e+12 1.765375 1.000000 0.607013 9.565882
3.415000e+12 1.765707 1.000000 0.606981 9.566999
3.411000e+12 1.766040 1.000000 0.606949 9.568119
3.399000e+12 1.767039 1.000000 0.606854 9.571480
3.397000e+12 1.767206 1.000000 0.606838 9.572042
3.395000e+12 1.767373 1.000000 0.606822 9.572604
3.386000e+12 1.768126 1.000000 0.606751 9.575137
3.384000e+12 1.768294 1.000000 0.606735 9.575702
3.376000e+12 1.768965 1.000000 0.606671 9.577959
3.370000e+12 1.769470 1.000000 0.606623 9.579657
3.366000e+12 1.769807 1.000000 0.606591 9.580791
3.366000e+12 1.769807 1.000000 0.606591 9.580791
3.364000e+12 1.769976 1.000000 0.606575 9.581359
3.351000e+12 1.771075 1.000000 0.606470 9.585054
3.341000e+12 1.771924 1.000000 0.606389 9.587908
3.335000e+12 1.772435 1.000000 0.606341 9.589626
3.335000e+12 1.772435 1.000000 0.606341 9.589626
3.333000e+12 1.772605 1.000000 0.606325 9.590197
3.330000e+12 1.772861 1.000000 0.606300 9.591058
3.326000e+12 1.773202 1.000000 0.606268 9.592204
3.312000e+12 1.774401 1.000000 0.606154 9.596233
3.308000e+12 1.774744 1.000000 0.606122 9.597385
3.293000e+12 1.776036 1.000000 0.605999 9.601726
3.293000e+12 1.776036 1.000000 0.605999 9.601726
3.293000e+12 1.776036 1.000000 0.605999 9.601726
3.287000e+12 1.776555 1.000000 0.605950 9.603469
3.285000e+12 1.776728 1.000000 0.605934 9.604050
3.279000e+12 1.777248 1.000000 0.605884 9.605797
3.275000e+12 1.777595 1.000000 0.605851 9.606962
