# 0:Mvir[Msun/h] 1:sigma(M,0) 2:sigma(M_f,0)(f=0.50) 3:z 4:D(z) 5:D(z_f)_simfit 6:D(z_f)_eps(f=0.50) 7:D(z_f)_eps(f=0.16) 8:c_simfit 9:c_eps(f=0.50) 10:c_eps(f=0.16) 11:M_hm[Msun/h]
9.818000e-08 8.686853 8.686853 0.000 1.000000 0.361047 1.000000 1.000000 26.204419 74.377460 74.377460 0.000000e+00
9.388000e-08 8.686853 8.686853 0.000 1.000000 0.361042 1.000000 1.000000 26.204018 74.377460 74.377460 0.000000e+00
8.978000e-08 8.686853 8.686853 0.000 1.000000 0.361036 1.000000 1.000000 26.203620 74.377460 74.377460 0.000000e+00
8.585000e-08 8.686853 8.686853 0.000 1.000000 0.361031 1.000000 1.000000 26.203224 74.377460 74.377460 0.000000e+00
8.209000e-08 8.686853 8.686853 0.000 1.000000 0.361025 1.000000 1.000000 26.202829 74.377460 74.377460 0.000000e+00
7.850000e-08 8.686853 8.686853 0.000 1.000000 0.361020 1.000000 1.000000 26.202437 74.377460 74.377460 0.000000e+00
7.506000e-08 8.686853 8.686853 0.000 1.000000 0.361014 1.000000 1.000000 26.202047 74.377460 74.377460 0.000000e+00
7.178000e-08 8.686853 8.686853 0.000 1.000000 0.361009 1.000000 1.000000 26.201659 74.377460 74.377460 0.000000e+00
6.863000e-08 8.686853 8.686853 0.000 1.000000 0.361003 1.000000 1.000000 26.201272 74.377460 74.377460 0.000000e+00
6.563000e-08 8.686853 8.686853 0.000 1.000000 0.360998 1.000000 1.000000 26.200889 74.377460 74.377460 0.000000e+00
6.276000e-08 8.686853 8.686853 0.000 1.000000 0.360993 1.000000 1.000000 26.200507 74.377460 74.377460 0.000000e+00
6.001000e-08 8.686853 8.686853 0.000 1.000000 0.360987 1.000000 1.000000 26.200127 74.377460 74.377460 0.000000e+00
5.738000e-08 8.686853 8.686853 0.000 1.000000 0.360982 1.000000 1.000000 26.199749 74.377460 74.377460 0.000000e+00
5.487000e-08 8.686853 8.686853 0.000 1.000000 0.360977 1.000000 1.000000 26.199373 74.377460 74.377460 0.000000e+00
5.247000e-08 8.686853 8.686853 0.000 1.000000 0.360971 1.000000 1.000000 26.199000 74.377460 74.377460 0.000000e+00
5.017000e-08 8.686853 8.686853 0.000 1.000000 0.360966 1.000000 1.000000 26.198627 74.377460 74.377460 0.000000e+00
4.798000e-08 8.686853 8.686853 0.000 1.000000 0.360961 1.000000 1.000000 26.198259 74.377460 74.377460 0.000000e+00
4.588000e-08 8.686853 8.686853 0.000 1.000000 0.360956 1.000000 1.000000 26.197891 74.377460 74.377460 0.000000e+00
4.387000e-08 8.686853 8.686853 0.000 1.000000 0.360951 1.000000 1.000000 26.197525 74.377460 74.377460 0.000000e+00
4.195000e-08 8.686853 8.686853 0.000 1.000000 0.360946 1.000000 1.000000 26.197161 74.377460 74.377460 0.000000e+00
4.011000e-08 8.686853 8.686853 0.000 1.000000 0.360941 1.000000 1.000000 26.196798 74.377460 74.377460 0.000000e+00
3.836000e-08 8.686853 8.686853 0.000 1.000000 0.360936 1.000000 1.000000 26.196439 74.377460 74.377460 0.000000e+00
3.668000e-08 8.686853 8.686853 0.000 1.000000 0.360931 1.000000 1.000000 26.196081 74.377460 74.377460 0.000000e+00
3.507000e-08 8.686853 8.686853 0.000 1.000000 0.360926 1.000000 1.000000 26.195724 74.377460 74.377460 0.000000e+00
3.354000e-08 8.686853 8.686853 0.000 1.000000 0.360921 1.000000 1.000000 26.195371 74.377460 74.377460 0.000000e+00
3.207000e-08 8.686853 8.686853 0.000 1.000000 0.360916 1.000000 1.000000 26.195018 74.377460 74.377460 0.000000e+00
3.067000e-08 8.686853 8.686853 0.000 1.000000 0.360911 1.000000 1.000000 26.194669 74.377460 74.377460 0.000000e+00
2.933000e-08 8.686853 8.686853 0.000 1.000000 0.360906 1.000000 1.000000 26.194321 74.377460 74.377460 0.000000e+00
2.804000e-08 8.686853 8.686853 0.000 1.000000 0.360901 1.000000 1.000000 26.193973 74.377460 74.377460 0.000000e+00
2.681000e-08 8.686853 8.686853 0.000 1.000000 0.360896 1.000000 1.000000 26.193627 74.377460 74.377460 0.000000e+00
2.564000e-08 8.686853 8.686853 0.000 1.000000 0.360891 1.000000 1.000000 26.193285 74.377460 74.377460 0.000000e+00
2.452000e-08 8.686853 8.686853 0.000 1.000000 0.360887 1.000000 1.000000 26.192945 74.377460 74.377460 0.000000e+00
2.345000e-08 8.686853 8.686853 0.000 1.000000 0.360882 1.000000 1.000000 26.192606 74.377460 74.377460 0.000000e+00
2.242000e-08 8.686853 8.686853 0.000 1.000000 0.360877 1.000000 1.000000 26.192268 74.377460 74.377460 0.000000e+00
2.144000e-08 8.686853 8.686853 0.000 1.000000 0.360873 1.000000 1.000000 26.191932 74.377460 74.377460 0.000000e+00
2.050000e-08 8.686853 8.686853 0.000 1.000000 0.360868 1.000000 1.000000 26.191598 74.377460 74.377460 0.000000e+00
1.960000e-08 8.686853 8.686853 0.000 1.000000 0.360863 1.000000 1.000000 26.191265 74.377460 74.377460 0.000000e+00
1.874000e-08 8.686853 8.686853 0.000 1.000000 0.360859 1.000000 1.000000 26.190934 74.377460 74.377460 0.000000e+00
1.792000e-08 8.686853 8.686853 0.000 1.000000 0.360854 1.000000 1.000000 26.190605 74.377460 74.377460 0.000000e+00
1.714000e-08 8.686853 8.686853 0.000 1.000000 0.360849 1.000000 1.000000 26.190280 74.377460 74.377460 0.000000e+00
1.639000e-08 8.686853 8.686853 0.000 1.000000 0.360845 1.000000 1.000000 26.189955 74.377460 74.377460 0.000000e+00
1.567000e-08 8.686853 8.686853 0.000 1.000000 0.360840 1.000000 1.000000 26.189631 74.377460 74.377460 0.000000e+00
1.499000e-08 8.686853 8.686853 0.000 1.000000 0.360836 1.000000 1.000000 26.189312 74.377460 74.377460 0.000000e+00
1.433000e-08 8.686853 8.686853 0.000 1.000000 0.360831 1.000000 1.000000 26.188990 74.377460 74.377460 0.000000e+00
1.370000e-08 8.686853 8.686853 0.000 1.000000 0.360827 1.000000 1.000000 26.188671 74.377460 74.377460 0.000000e+00
1.310000e-08 8.686853 8.686853 0.000 1.000000 0.360822 1.000000 1.000000 26.188354 74.377460 74.377460 0.000000e+00
1.253000e-08 8.686853 8.686853 0.000 1.000000 0.360818 1.000000 1.000000 26.188042 74.377460 74.377460 0.000000e+00
1.198000e-08 8.686853 8.686853 0.000 1.000000 0.360814 1.000000 1.000000 26.187728 74.377460 74.377460 0.000000e+00
1.146000e-08 8.686853 8.686853 0.000 1.000000 0.360809 1.000000 1.000000 26.187419 74.377460 74.377460 0.000000e+00
1.096000e-08 8.686853 8.686853 0.000 1.000000 0.360805 1.000000 1.000000 26.187110 74.377460 74.377460 0.000000e+00
1.048000e-08 8.686853 8.686853 0.000 1.000000 0.360801 1.000000 1.000000 26.186802 74.377460 74.377460 0.000000e+00
1.002000e-08 8.686853 8.686853 0.000 1.000000 0.360796 1.000000 1.000000 26.186495 74.377460 74.377460 0.000000e+00
9.579000e-09 8.686853 8.686853 0.000 1.000000 0.360792 1.000000 1.000000 26.186188 74.377460 74.377460 0.000000e+00
9.160000e-09 8.686853 8.686853 0.000 1.000000 0.360788 1.000000 1.000000 26.185885 74.377460 74.377460 0.000000e+00
8.759000e-09 8.686853 8.686853 0.000 1.000000 0.360784 1.000000 1.000000 26.185584 74.377460 74.377460 0.000000e+00
8.375000e-09 8.686853 8.686853 0.000 1.000000 0.360779 1.000000 1.000000 26.185283 74.377460 74.377460 0.000000e+00
8.009000e-09 8.686853 8.686853 0.000 1.000000 0.360775 1.000000 1.000000 26.184986 74.377460 74.377460 0.000000e+00
7.658000e-09 8.686853 8.686853 0.000 1.000000 0.360771 1.000000 1.000000 26.184689 74.377460 74.377460 0.000000e+00
7.323000e-09 8.686853 8.686853 0.000 1.000000 0.360767 1.000000 1.000000 26.184394 74.377460 74.377460 0.000000e+00
7.003000e-09 8.686853 8.686853 0.000 1.000000 0.360763 1.000000 1.000000 26.184101 74.377460 74.377460 0.000000e+00
6.696000e-09 8.686853 8.686853 0.000 1.000000 0.360759 1.000000 1.000000 26.183808 74.377460 74.377460 0.000000e+00
6.403000e-09 8.686853 8.686853 0.000 1.000000 0.360755 1.000000 1.000000 26.183518 74.377460 74.377460 0.000000e+00
6.123000e-09 8.686853 8.686853 0.000 1.000000 0.360751 1.000000 1.000000 26.183230 74.377460 74.377460 0.000000e+00
5.855000e-09 8.686853 8.686853 0.000 1.000000 0.360747 1.000000 1.000000 26.182942 74.377460 74.377460 0.000000e+00
5.599000e-09 8.686853 8.686853 0.000 1.000000 0.360743 1.000000 1.000000 26.182657 74.377460 74.377460 0.000000e+00
5.354000e-09 8.686853 8.686853 0.000 1.000000 0.360739 1.000000 1.000000 26.182373 74.377460 74.377460 0.000000e+00
5.119000e-09 8.686853 8.686853 0.000 1.000000 0.360735 1.000000 1.000000 26.182089 74.377460 74.377460 0.000000e+00
4.895000e-09 8.686853 8.686853 0.000 1.000000 0.360731 1.000000 1.000000 26.181808 74.377460 74.377460 0.000000e+00
4.681000e-09 8.686853 8.686853 0.000 1.000000 0.360727 1.000000 1.000000 26.181529 74.377460 74.377460 0.000000e+00
4.476000e-09 8.686853 8.686853 0.000 1.000000 0.360723 1.000000 1.000000 26.181251 74.377460 74.377460 0.000000e+00
4.280000e-09 8.686853 8.686853 0.000 1.000000 0.360719 1.000000 1.000000 26.180974 74.377460 74.377460 0.000000e+00
4.093000e-09 8.686853 8.686853 0.000 1.000000 0.360715 1.000000 1.000000 26.180699 74.377460 74.377460 0.000000e+00
3.914000e-09 8.686853 8.686853 0.000 1.000000 0.360711 1.000000 1.000000 26.180426 74.377460 74.377460 0.000000e+00
3.742000e-09 8.686853 8.686853 0.000 1.000000 0.360708 1.000000 1.000000 26.180152 74.377460 74.377460 0.000000e+00
3.579000e-09 8.686853 8.686853 0.000 1.000000 0.360704 1.000000 1.000000 26.179883 74.377460 74.377460 0.000000e+00
3.422000e-09 8.686853 8.686853 0.000 1.000000 0.360700 1.000000 1.000000 26.179613 74.377460 74.377460 0.000000e+00
3.272000e-09 8.686853 8.686853 0.000 1.000000 0.360696 1.000000 1.000000 26.179345 74.377460 74.377460 0.000000e+00
3.129000e-09 8.686853 8.686853 0.000 1.000000 0.360693 1.000000 1.000000 26.179079 74.377460 74.377460 0.000000e+00
2.992000e-09 8.686853 8.686853 0.000 1.000000 0.360689 1.000000 1.000000 26.178814 74.377460 74.377460 0.000000e+00
2.861000e-09 8.686853 8.686853 0.000 1.000000 0.360685 1.000000 1.000000 26.178550 74.377460 74.377460 0.000000e+00
2.736000e-09 8.686853 8.686853 0.000 1.000000 0.360682 1.000000 1.000000 26.178288 74.377460 74.377460 0.000000e+00
2.616000e-09 8.686853 8.686853 0.000 1.000000 0.360678 1.000000 1.000000 26.178027 74.377460 74.377460 0.000000e+00
2.502000e-09 8.686853 8.686853 0.000 1.000000 0.360674 1.000000 1.000000 26.177769 74.377460 74.377460 0.000000e+00
2.392000e-09 8.686853 8.686853 0.000 1.000000 0.360671 1.000000 1.000000 26.177509 74.377460 74.377460 0.000000e+00
2.287000e-09 8.686853 8.686853 0.000 1.000000 0.360667 1.000000 1.000000 26.177252 74.377460 74.377460 0.000000e+00
2.187000e-09 8.686853 8.686853 0.000 1.000000 0.360663 1.000000 1.000000 26.176997 74.377460 74.377460 0.000000e+00
2.092000e-09 8.686853 8.686853 0.000 1.000000 0.360660 1.000000 1.000000 26.176745 74.377460 74.377460 0.000000e+00
2.000000e-09 8.686853 8.686853 0.000 1.000000 0.360656 1.000000 1.000000 26.176491 74.377460 74.377460 0.000000e+00
